text,label
اتفاقی که برای بعضی اساتید هنر قدیمی افتاده اینه که متاسفانه شدیدا وابسته به اعتبار متورم فعلیشون شدن و ازونطرف آموزه های فرنگی شون ناراضی نگهشون داشته. ازینسو گرفتار ازآنسو کلافه.,SAD
ظلمی که توی چین به مسلمانها داره میشه به اندازهای مقیاس بالایی داره که صرفاً اعتراض ایران هم نتیجهای در بر نخواهد داشت (هر چند به هیچ عنوان هم ایران اعتراض نمیکنه). واقعاً تاسفبار هست دیدن این وضعیت برای انسانها، جدا از اینکه چه دینی دارن. …,SAD
بخاطر گشادی‌ و ترس از سختی شروعِ یه زبان جدید و از پسش برنیومدن، یکی از گزینه‌های خوب رو دارم میذارم کنار و حاضرم ۳-۴ سال برنامه زندگی‌مو عقب بندازم و چندتا آزمون سخت بدم؛ و این درحالیه که میدونم درس خوندن بدترین عذاب زندگیمه و ممکنه سالها پشت اون آزمونا بمونم چیکار کنم خداااا,ANGRY
اگر مال من بود اسمش رو میذاشتم لاله و لادن :( ,OTHER
بیش از ۹۰ درصد موبایل‌ ها نمی‌توانند از فرکانس‌های ۷۰۰ تا ۸۰۰ استفاده کنند. بازم بی اطلاع از داستان توییت زدید.,ANGRY
من هم از دین اسلام و مسلمین بیزارم!  به امید روزی که پایان بدیم بر این ننگ ۱۴۰۰ ساله ,HATE
امروز تو خیابون با چند نفر دعوا کردم و بر خشم شهر افزودم^__^ ولی واقعا نمیدونم این خشم مزمن از کجا نشات میگیره که دوستم هر وقت حس میکرد قراره عصبانی بشم منو از محل دور میکردD:,ANGRY
جالبه پیدا کردن یه بنده خدایی در طول سال از پیدا کردن رئیس جمهور سخت تره...نزدیک انتخابات که میشه کاملا خودجوش به همه جا سر میزنه و میره بین مردم!!! #زاهدی #نماینده #انتخابات_مجلس #کرمان,SURPRISE
این مملکت دیگه جای امثال من نیست:(,SAD
@username یک متر فاصله با بقلی، دومتر با جلویی یا عقبی، termoscaner، ماسک الزامی تا در موقعیت ثابت نیستی و... :)))),OTHER
نون و آب نداشته پاسپورت که داشته براش چپول گرایی,HATE
درود بر تو #آرش_کامور و دست مریزاد برای همه زحمتایی که کشیدی! سر کوه بلند ابر است و باران ...,HAPPY
از شعار دادن متنفرم با عرض پوزش ,HATE
"بیانیه انجمن علمی رادیولوژی ایران: ""مسئولان آمریکایی ادعا می کنند که این تحریم ها علیه مردم ایران نیست و آسیبی متوجه مردم نمی شود، این در حالی است که مردم عادی و بیماران بیشترین صدمه را از این تحریم ها متحمل می شوند."" #همصدایی_دربرابر_تحریم  …",SAD
هنوزخاطره ای مایه عذاب من است نهیب چوب به لب خورده وصدای سرت چه کردباسرتو آنقدربگویم که رقیه گفت ببوسم من ازکجای سرت نیامدم که زیارت کنم مزارتورا دوباره آمده ام جان دهم به پای سرت توای که خون خدایی توای که ذبح عظیم خدانوشته برای تو ومنای سرت #حب_الحسین_یجمعنا #جاماندگان_اربعین,SAD
علی لاریجانی و کرونا ؟ www.link.com,HATE
۲_ یک امشب رو اجالتا به این فکر نکنید که بعد از مراسم چقدر از گناهام بخشیده شده فلسفه شب رو تلاش کنیم درک کنیم البته خودم هم خیلی عالی نیستم,SAD
قلبم برات مچاله شد  ,SAD
میترسم حرفای خوبی توی گوشش بخونه میترسم اون تا به سحر تو خلوتش بمونه حسود_مرجان پ. ن: همینجوری الکی... ,FEAR
 اصلاح‌طلب‌ها هم کم‌کم فهمیدن که نمی‌تونن به ریشه نظام بزنن. چون ریشه‌هاشون با هم مشترکه. نابودی ولایت‌فقیه نابودی گنگ اصلاح‌طل…,HATE
واقعا اگه این همه تاخیر بابت مشکل سهم خواهی باشه که فاتحه کار رو باید خواند ...,ANGRY
چی میشه که آدم خودش و به در و دیوار میزنه ی سری اخلاقا براش درونی بشه نمیشه، ولی یهو درونی میشه ,OTHER
اما خدا کنه طرفدارای لیورپول کرونا نگیرن، بنده خداها بیست ساله منتظرن,SAD
خب مثلا باسواد مگه قبل برجام ما نگفتیم که آمریکا غیر قابل اعتماده ...,SURPRISE
"یکشنبه‌ی پیروز:
دلار ۲۷۰۰۰تومان",SAD
اینو دیگه کجای دلم جا بدم. آخه لامصب پرچمه آرژانتین ????????????,SURPRISE
من هيچ سالي تا الان واسه عيد خريد نكردم   بدم مياد  ,HATE
متنفر بودم ازین کارتون؟!!   آخه چرا یادآوری میکنید؟! ,SURPRISE
من خوب بودم تا این شهر با خشکسالیش بدم کرد...,SAD
وضع مملکت به قدری عجیبه که اگه فردا دستهای گوسفند وحشی رو در حال پرواز ببینم نه تنها تعجب نخواهم کرد بلکه خودم هم با کمال میل بهشون ملحق خواهم شد,SURPRISE
"خيلي عجيبه كه اينها هيچ ترسي از خشم ملت ندارند؟؟؟ با اينكه ميدونند چقدر شرايط مردم سخت شده ولي با اينكاراشون بيشتر به مردم دهن كجي ميكنند و اجازه نفس كشيدن به مردم نميدن""",SURPRISE
من که از اونشب هر وقت از شهرداری رد میشم تموم اون صحنه ها میاد جلو چشم -_-,SAD
@username خیر، خودش گفت فشار های بیت و سپاه و از رهبری هم کمک طلبید،. کمک نکرد، استعفا داد,ANGRY
چون شبیه وندایک افتادم ,HAPPY
مثال بهتر بزن تو ام یه بیمارستان تو تبریز حتما امکانت بهتری داره در ضمن تو خاور میانه زندگی میکنی همه دیکتاتورن کی دیکتاتور نیست,SURPRISE
الان تو رو با خودم مقایسه کردم خیلی جوون ترم ازت.بزنم به تخته,HAPPY
"""زمانه گرگ"" از کارهای نهایتا متوسط کارنامه هانکه هست و قطعا از فیلم های خوبش نیست.",OTHER
اه کاری بدتر از آشپزی نیست. منم متنفرم ,HATE
"@username @username آقای یامین پور عزیز  چه شما و یا هر کس دیگه ای،  هیچ کس تاکید میکنم هیچ کس حق تهمت زدن و دروغ گفتن رو نداره  شما هم بابت اظهارات 
خودتون باید پاسخگو باشید ، اگر حق با شما باشه تبرئه خواهید شد 
و اگر تهمت زدید باید مجازات شوید . دوستدار شما",SAD
"باز بگین مسئولین به فکر نیستند؟
مدیرعامل بهشت‌زهرا نشسته داره چرتکه میندازه که پول فروش این‌همه قبر چقدر میشه؟ چقدرش رو میشه دزدید؟
#کرونا www.link.com",ANGRY
به شدت نيازمند خريد دوچرخه ام,OTHER
آخه میدونم از اخلاقم متنفری ,HATE
" تجمع اعتراضی امروز یکشنبه (۲۰۲۰/۰۸/۱۶)مقابل سفارت اشغالی ایران در لندن 
تا پیروزی ایران از پای نخواهیم نشست و صدای ملت…",OTHER
" #جمهوری_اسلامی_انتخاب_من_نیست 
دیگه داره نیم قرن میشه که ۲۰۰-۳۰۰ نفر هی بازیافت میشن تو سیستم. نماینده میشن، رئیس مجلس…",ANGRY
اولا گوش سمت چپی چسب زخم داشت. دوما جالبه هنوز دزد فلان و اسیدپاش بهمان بعد چند سال جستجوی بی‌وفقه هنوز پیدا نشدن  ,SURPRISE
در نهایت میان تو اجتماع همه درگیر میشیم  اون خطرناکه,FEAR
زمانی از این خبر خوشحال میشدم که یوتوب فیلتر نبود و کاربران با میل و رغبت خودشون آپارات رو انتخاب میکردن. این موفقیت برای من فرقی با موفقیت ایران خودرو نداره …,SAD
